times,stop_id1,longitude1,latitude1,stop_id2,longitude2,latitude2
3,U106060,301404.42611931777,2770895.1577212857,U113038,301229.64464002074,2770413.7729377365
26,U106060,301404.42611931777,2770895.1577212857,U113049,301301.2756812033,2770686.5281582493
3,U106061,301449.2326629167,2771054.8307904424,U106084,301324.9047066723,2770574.742434231
2,U106061,301449.2326629167,2771054.8307904424,U106092,301330.22483978816,2770501.656325197
1,U106061,301449.2326629167,2771054.8307904424,U113038,301229.64464002074,2770413.7729377365
5,U106061,301449.2326629167,2771054.8307904424,U113049,301301.2756812033,2770686.5281582493
40,U106066,303525.43397045945,2769622.837776434,U106075,303202.22077971546,2769694.6816805983
431,U106067,302462.6195347619,2771241.4522182927,U106080,302370.88694700535,2771217.8389840177
312,U106067,302462.6195347619,2771241.4522182927,U106083,302511.32137662394,2771171.8561433866
2,U106067,302462.6195347619,2771241.4522182927,U106099,302849.8629479008,2771040.2416530843
19,U106067,302462.6195347619,2771241.4522182927,U106101,302679.1931400137,2771076.13534204
1,U106067,302462.6195347619,2771241.4522182927,U107016,302911.8358053215,2771192.2326694485
18,U106068,300981.3688329818,2769341.7302820487,U113012,300718.6663204225,2769154.664926891
108,U106068,300981.3688329818,2769341.7302820487,U113015,300796.75675000343,2769323.3201297615
415,U106069,303704.3541907646,2770573.922220149,U106102,303689.05686047784,2770614.8459579847
337,U106069,303704.3541907646,2770573.922220149,U106103,303756.3492129432,2770438.9907320687
148,U106070,303755.76701705204,2770843.288934132,U107067,303673.45398865367,2770990.285662754
20,U106070,303755.76701705204,2770843.288934132,U107130,303554.0037057892,2771087.2918958147
269,U106071,302437.82663732866,2770865.8565742318,U106105,302349.20781493175,2770818.9944301522
102,U106072,302151.34933715087,2769782.566632258,U106079,302130.79041906266,2769881.0706809023
14,U106072,302151.34933715087,2769782.566632258,U106089,302416.35334267,2769361.5589423967
4,U106072,302151.34933715087,2769782.566632258,U106111,302376.28372975247,2770073.636407566
5,U106072,302151.34933715087,2769782.566632258,U106118,302335.33554064005,2769435.4621954327
124,U106073,303212.5681228335,2770924.236976234,U106100,303053.95711396966,2770972.357412747
42,U106073,303212.5681228335,2770924.236976234,U107031,303246.1979218807,2771098.2725914726
17,U106077,302688.811802404,2770413.7852895805,U106078,303042.29956192063,2770336.5087795286
188,U106077,302688.811802404,2770413.7852895805,U106088,302876.68736705603,2770366.881458716
352,U106077,302688.811802404,2770413.7852895805,U106106,302743.64461810474,2770586.7935277843
2,U106077,302688.811802404,2770413.7852895805,U106113,303175.05210998293,2770452.222734181
108,U106078,303042.29956192063,2770336.5087795286,U106088,302876.68736705603,2770366.881458716
3,U106078,303042.29956192063,2770336.5087795286,U106106,302743.64461810474,2770586.7935277843
147,U106078,303042.29956192063,2770336.5087795286,U106113,303175.05210998293,2770452.222734181
5,U106078,303042.29956192063,2770336.5087795286,U106115,303349.53385933803,2770476.164225452
1,U106079,302130.79041906266,2769881.0706809023,U106089,302416.35334267,2769361.5589423967
10,U106079,302130.79041906266,2769881.0706809023,U106111,302376.28372975247,2770073.636407566
358,U106080,302370.88694700535,2771217.8389840177,U106083,302511.32137662394,2771171.8561433866
2,U106080,302370.88694700535,2771217.8389840177,U106099,302849.8629479008,2771040.2416530843
9,U106080,302370.88694700535,2771217.8389840177,U106101,302679.1931400137,2771076.13534204
5,U106083,302511.32137662394,2771171.8561433866,U106099,302849.8629479008,2771040.2416530843
46,U106083,302511.32137662394,2771171.8561433866,U106101,302679.1931400137,2771076.13534204
1,U106083,302511.32137662394,2771171.8561433866,U106110,302830.504757223,2770827.493848442
2,U106083,302511.32137662394,2771171.8561433866,U107016,302911.8358053215,2771192.2326694485
441,U106084,301324.9047066723,2770574.742434231,U106092,301330.22483978816,2770501.656325197
263,U106084,301324.9047066723,2770574.742434231,U113038,301229.64464002074,2770413.7729377365
1,U106084,301324.9047066723,2770574.742434231,U113039,301123.0316484745,2770050.0585673284
299,U106084,301324.9047066723,2770574.742434231,U113049,301301.2756812033,2770686.5281582493
29,U106085,301992.65070914134,2770116.477690061,U106086,301754.40766429505,2770139.941719117
32,U106088,302876.68736705603,2770366.881458716,U106106,302743.64461810474,2770586.7935277843
12,U106088,302876.68736705603,2770366.881458716,U106113,303175.05210998293,2770452.222734181
107,U106089,302416.35334267,2769361.5589423967,U106118,302335.33554064005,2769435.4621954327
164,U106090,303496.97660987894,2767353.1121116667,U119005,303536.6339170658,2767536.0324945035
55,U106090,303496.97660987894,2767353.1121116667,U119006,303408.5688725991,2767505.6247073035
153,U106090,303496.97660987894,2767353.1121116667,U119007,303489.5517964292,2767445.0194915603
17,U106090,303496.97660987894,2767353.1121116667,U119008,303386.68839843804,2767422.4641991933
74,U106090,303496.97660987894,2767353.1121116667,U119009,303501.1695392901,2767571.3390767514
1,U106090,303496.97660987894,2767353.1121116667,U119048,303932.04602679855,2767597.400309477
1,U106090,303496.97660987894,2767353.1121116667,U119070,304080.35209444124,2767613.493381914
59,U106091,302707.8259919775,2770193.4322636635,U106095,302974.44117477007,2770140.187735423
228,U106091,302707.8259919775,2770193.4322636635,U106107,302821.0945742663,2770129.624900535
577,U106092,301330.22483978816,2770501.656325197,U113038,301229.64464002074,2770413.7729377365
1,U106092,301330.22483978816,2770501.656325197,U113039,301123.0316484745,2770050.0585673284
381,U106092,301330.22483978816,2770501.656325197,U113049,301301.2756812033,2770686.5281582493
118,U106093,303281.23746235366,2770134.7348808376,U106094,303279.6253151846,2770030.6075205524
229,U106093,303281.23746235366,2770134.7348808376,U106114,303335.8550179815,2770102.8255549367
159,U106094,303279.6253151846,2770030.6075205524,U106114,303335.8550179815,2770102.8255549367
172,U106095,302974.44117477007,2770140.187735423,U106107,302821.0945742663,2770129.624900535
42,U106099,302849.8629479008,2771040.2416530843,U106101,302679.1931400137,2771076.13534204
5,U106099,302849.8629479008,2771040.2416530843,U106110,302830.504757223,2770827.493848442
113,U106099,302849.8629479008,2771040.2416530843,U107016,302911.8358053215,2771192.2326694485
8,U106100,303053.95711396966,2770972.357412747,U107031,303246.1979218807,2771098.2725914726
13,U106101,302679.1931400137,2771076.13534204,U106110,302830.504757223,2770827.493848442
8,U106101,302679.1931400137,2771076.13534204,U107016,302911.8358053215,2771192.2326694485
97,U106102,303689.05686047784,2770614.8459579847,U106103,303756.3492129432,2770438.9907320687
18,U106108,301151.6786384082,2768867.1780302953,U113004,301366.53746521455,2768626.5126761813
3,U106108,301151.6786384082,2768867.1780302953,U113005,301540.30335197825,2768579.5371339372
34,U106108,301151.6786384082,2768867.1780302953,U113007,301222.2352484335,2768621.540507297
245,U106108,301151.6786384082,2768867.1780302953,U113008,301116.8080077766,2768746.3120299247
2,U106110,302830.504757223,2770827.493848442,U107016,302911.8358053215,2771192.2326694485
76,U106113,303175.05210998293,2770452.222734181,U106115,303349.53385933803,2770476.164225452
1,U107003,306743.38621925947,2774789.858681019,U108002,306698.4058410466,2775175.145542115
12,U107003,306743.38621925947,2774789.858681019,U108003,306948.4126208391,2774732.0062315813
3,U107003,306743.38621925947,2774789.858681019,U108004,306941.9484855024,2775072.038286749
34,U107003,306743.38621925947,2774789.858681019,U108143,306809.0073164761,2774777.9474138324
20,U107003,306743.38621925947,2774789.858681019,U108144,306718.5950372891,2774929.3236795333
1,U107003,306743.38621925947,2774789.858681019,U108145,307054.9260268742,2774832.1431011367
14,U107003,306743.38621925947,2774789.858681019,U108161,306790.0004260361,2774981.68207071
2,U107003,306743.38621925947,2774789.858681019,U108162,306644.20971731225,2775108.4592055795
30,U107004,304216.25152455806,2775326.7692760956,U107116,304257.8211205957,2775273.766042461
336,U107006,305709.48819812055,2774762.333771455,U107109,305719.6936370394,2774733.575748608
317,U107008,306019.41553656245,2775197.815183781,U107132,306031.7460892851,2775388.3873408386
497,U107008,306019.41553656245,2775197.815183781,U107133,306109.7817765977,2775055.2957257256
46,U107009,306095.95842678356,2774737.333929996,U107095,306044.0528908633,2774603.090934213
71,U107011,305209.52170583094,2774665.0396081805,U107091,305123.7585527413,2774918.3514958327
318,U107011,305209.52170583094,2774665.0396081805,U107092,305186.9384756264,2774761.3164065243
346,U107011,305209.52170583094,2774665.0396081805,U107108,305149.9543247444,2774676.983034882
368,U107013,304704.2153842204,2771620.212398946,U107122,304743.22461038805,2771705.659795344
531,U107013,304704.2153842204,2771620.212398946,U107126,304818.1440998204,2771642.822898521
14,U107013,304704.2153842204,2771620.212398946,U107135,304819.1746590729,2771888.7311136196
1,U107013,304704.2153842204,2771620.212398946,U110015,304974.3711866001,2771935.877650213
66,U107013,304704.2153842204,2771620.212398946,U110043,304967.11104862904,2771734.2513114014
104,U107013,304704.2153842204,2771620.212398946,U110044,304995.8538152477,2771612.5226873867
153,U107015,303412.03569787554,2771266.1788332597,U107044,303328.76741636277,2771400.989440017
229,U107017,303240.0712698131,2771634.362265557,U107045,303028.1505812012,2771641.291183558
548,U107017,303240.0712698131,2771634.362265557,U107118,303053.2809345885,2771665.7576183067
2,U107018,303622.96162705007,2771770.997009276,U107019,303752.37284040934,2771449.172848503
199,U107018,303622.96162705007,2771770.997009276,U107028,303798.83202239004,2771694.151772078
16,U107018,303622.96162705007,2771770.997009276,U107030,303641.8878994094,2772090.081513222
1,U107018,303622.96162705007,2771770.997009276,U107036,303805.6646490127,2772520.503994075
21,U107018,303622.96162705007,2771770.997009276,U107046,303364.5684623671,2771793.2456275052
1,U107018,303622.96162705007,2771770.997009276,U107062,303780.9868099604,2772381.9473367124
3,U107018,303622.96162705007,2771770.997009276,U107065,303791.8990706474,2771405.021570531
3,U107018,303622.96162705007,2771770.997009276,U107071,303666.7811544974,2772174.3626217516
1,U107018,303622.96162705007,2771770.997009276,U107072,303495.03597172827,2772230.1798094013
25,U107018,303622.96162705007,2771770.997009276,U107093,303791.3099251608,2771554.5552100954
2,U107018,303622.96162705007,2771770.997009276,U107097,303775.3782711347,2772268.942397383
150,U107018,303622.96162705007,2771770.997009276,U107098,303488.9347932924,2771727.271938572
29,U107018,303622.96162705007,2771770.997009276,U107099,303507.22002676985,2771953.3090424663
131,U107018,303622.96162705007,2771770.997009276,U107100,303618.17733490595,2771961.4981448725
220,U107018,303622.96162705007,2771770.997009276,U107101,303754.5712633157,2771659.6395292217
197,U107018,303622.96162705007,2771770.997009276,U107102,303648.62609580334,2771659.222785017
31,U107018,303622.96162705007,2771770.997009276,U107103,303772.50316120463,2771974.289621539
56,U107019,303752.37284040934,2771449.172848503,U107028,303798.83202239004,2771694.151772078
238,U107019,303752.37284040934,2771449.172848503,U107065,303791.8990706474,2771405.021570531
202,U107019,303752.37284040934,2771449.172848503,U107093,303791.3099251608,2771554.5552100954
2,U107019,303752.37284040934,2771449.172848503,U107098,303488.9347932924,2771727.271938572
22,U107019,303752.37284040934,2771449.172848503,U107101,303754.5712633157,2771659.6395292217
15,U107019,303752.37284040934,2771449.172848503,U107102,303648.62609580334,2771659.222785017
99,U107020,303224.0233714716,2772127.2143187136,U107047,303293.8842402871,2772065.4571805727
126,U107020,303224.0233714716,2772127.2143187136,U107131,303241.6380882013,2772008.761940632
14,U107021,304211.4241690082,2773242.0994553445,U107051,304243.41246725956,2772809.1250143996
188,U107021,304211.4241690082,2773242.0994553445,U107064,304154.5288245968,2773087.906436735
178,U107021,304211.4241690082,2773242.0994553445,U107082,304148.14788665844,2773424.6148669957
3,U107021,304211.4241690082,2773242.0994553445,U107127,304179.9518296332,2772783.396342804
47,U107021,304211.4241690082,2773242.0994553445,U107136,304209.3789052649,2772995.079413325
97,U107024,304890.77474318555,2772651.100497271,U110011,305050.6852037661,2772778.0199067355
522,U107024,304890.77474318555,2772651.100497271,U110051,304956.9447991772,2772755.4885039963
376,U107025,304559.10699565033,2772582.202174701,U107033,304409.3651496056,2772686.8336057006
416,U107026,304167.14566474286,2771942.6196831316,U107113,304174.1777623258,2771950.4013150227
266,U107027,304162.2124112353,2771660.1430131467,U107088,303997.8545997328,2771631.8000826156
6,U107028,303798.83202239004,2771694.151772078,U107030,303641.8878994094,2772090.081513222
1,U107028,303798.83202239004,2771694.151772078,U107036,303805.6646490127,2772520.503994075
3,U107028,303798.83202239004,2771694.151772078,U107046,303364.5684623671,2771793.2456275052
1,U107028,303798.83202239004,2771694.151772078,U107062,303780.9868099604,2772381.9473367124
52,U107028,303798.83202239004,2771694.151772078,U107065,303791.8990706474,2771405.021570531
2,U107028,303798.83202239004,2771694.151772078,U107071,303666.7811544974,2772174.3626217516
442,U107028,303798.83202239004,2771694.151772078,U107093,303791.3099251608,2771554.5552100954
2,U107028,303798.83202239004,2771694.151772078,U107097,303775.3782711347,2772268.942397383
45,U107028,303798.83202239004,2771694.151772078,U107098,303488.9347932924,2771727.271938572
3,U107028,303798.83202239004,2771694.151772078,U107099,303507.22002676985,2771953.3090424663
20,U107028,303798.83202239004,2771694.151772078,U107100,303618.17733490595,2771961.4981448725
822,U107028,303798.83202239004,2771694.151772078,U107101,303754.5712633157,2771659.6395292217
239,U107028,303798.83202239004,2771694.151772078,U107102,303648.62609580334,2771659.222785017
7,U107028,303798.83202239004,2771694.151772078,U107103,303772.50316120463,2771974.289621539
2,U107030,303641.8878994094,2772090.081513222,U107036,303805.6646490127,2772520.503994075
10,U107030,303641.8878994094,2772090.081513222,U107062,303780.9868099604,2772381.9473367124
109,U107030,303641.8878994094,2772090.081513222,U107071,303666.7811544974,2772174.3626217516
